cellDN,controllerName,mcc,mnc,cellId,,,cellLac,cellExpectedCellRadius,cellType,cellDeploymentType,cellSectorIdentifier,cellBtsId,cellTechnology,siteIdentifier,cellid,siteAddress,siteTopologyName,siteT,siteLocationLongitude,siteLocationLatitude,siteLocationGroundHeight,antennaType,antennaAttenuationPattern,antennaGsmPropagationModel,antennaWcdmaPropagationModel,antennaEffectiveHeight,antennaBearing,antennaTilt,antennaLocationLongitude,antennaLocationLatitude,antennaState,cellName,antennaId,antennaHorBeamwidth,antennaTotalTilt,antennaVerBeamwidth,antennaDirectivity,antennaLineLoss
PLMN-PLMN/EXCCG-1/EXGCE-502636124,EXCCG-1,639,2,14681,1,,2004,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15743_NE_EL1468-YU_Kibwezi_OUTE_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632356,EXCCG-1,639,2,17211,1,,2066,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16999_CO_EL1721-Kibanda_Hasara_NEW-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-253  16174,EXCCG-1,639,2,16174,4,,253,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 253 16174,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-225809,EXCCG-1,639,2,1670,0,,5004,,,,,,GSM,14321_WN_WN0167,14321_WN_WN01670,14321_WN_WN0167,14321_WN_WN0167,14321,34.97319444,0.630027778,,K80010310_900_06V,,,,43.59,0,3,34.97319444,0.630027778, ,14321_WN_WN0167-Lumakanda_OUTL-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633115,EXCCG-1,639,2,5795,5,,5067,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15550_WN_WN0579-Marera-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634879,EXCCG-1,639,2,4745,5,,5070,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14950_WN_WN0474-SHABWALI_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635589,EXCCG-1,639,2,18472,2,,2001,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2001 18472,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-225758,EXCCG-1,639,2,9050,0,,5138,,,,,,GSM,13531_RV_WU0905,13531_RV_WU09050,13531_RV_WU0905,13531_RV_WU0905,13531,35.38384395,0.817475091,,K80010310_900_02V,,,,58.01,20,0,35.38384395,0.817475091, ,13531_RV_WU0905-Moiben_OUTL-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633147,EXCCG-1,639,2,15471,1,,5056,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14896_RV_WL1547-Bondet_Tea_Estate_OUTN-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635453,EXCCG-1,639,2,8526,6,,2018,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13620_NE_EL0852-Entarara_OUTE_MGF-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632961,EXCCG-1,639,2,1195,5,,9276,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 9276 1195,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635048,EXCCG-1,639,2,17576,6,,2004,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 17576,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632095,EXCCG-1,639,2,13961,1,,2015,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15125_CO_EL1396-Orange_Miritini_Vikobani_BNK_OUTB-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633113,EXCCG-1,639,2,5792,2,,5067,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15550_WN_WN0579-Marera-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631994,EXCCG-1,639,2,4745,5,,2027,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14724_NE_EC0474-Kathithyamaa_OUTE_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632258,EXCCG-1,639,2,17212,2,,895,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 895 17212,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-1688,EXCCG-1,639,2,14141,1,,4103,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14584_NE_NM1414-Ongata_Rongai_South_OUTN-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632037,EXCCG-1,639,2,7586,6,,2027,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15791_NE_EC0758-Airtel_Kabaa-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631909,EXCCG-1,639,2,8824,4,,2066,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13031_CO_EL0882-Mariakani_Exchange_OUTB-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632197,EXCCG-1,639,2,14645,5,,895,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13570_WN_WL1464-Gekano_OUTL_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634538,EXCCG-1,639,2,3655,5,,5071,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14845_WN_WN0365-Murhanda_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658026,EXCCG-1,639,2,10130,0,,2120,,,,,,GSM,13827_CO_EL1013,13827_CO_EL10130,13827_CO_EL1013,13827_CO_EL1013,13827,39.766939,-3.826266,,K80010310_900_02V,,,,43,13,0,39.766939,-3.826266, ,13827_CO_EL1013-Gongoni_North_OUTB-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-659399,EXCCG-1,639,2,9532,2,,2090,,,,,,GSM,14229_RV_WU0953,14229_RV_WU09532,14229_RV_WU0953-Lokitaung_S_MGF_VKS,14229_RV_WU0953-Lokitaung_S_MGF_VKS,14229,35.75391667,4.265277778,32,K730378_900_00F,,,,32,320,0,35.75391667,4.265277778, ,14229_RV_WU0953-Lokitaung_OUTH-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635148,EXCCG-1,639,2,17632,2,,2014,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2014 17632,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488153,EXCCG-1,639,2,13902,2,,2126,,,,,,GSM,15225_CO_EL1390,15225_CO_EL13902,15225_CO_EL1390-Kilimangode_OUTB_MGF,15225_CO_EL1390-Kilimangode_OUTB_MGF,15225,39.07561,-4.35003,43.5,K80010310_900_04V,,,,41.5,300,0,39.07561,-4.35003, ,15225_CO_EL1390-Kilimangode_OUTB-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633095,EXCCG-1,639,2,5311,1,,5076,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15345_WN_WN0531-Rabar_OUTL-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-225738,EXCCG-1,639,2,9850,0,,5046,,,,,,GSM,14483_RV_WU0985,14483_RV_WU09850,14483_RV_WU0985-Sugoi_VIP_OUTL_MGF,14483_RV_WU0985-Sugoi_VIP_OUTL_MGF,14483,35.10002778,0.58775,40.24,K80010306_900_04V,,,,40.24,0,0,35.10002778,0.58775, ,14483_RV_WU0985-Sugoi_OUTL-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632783,EXCCG-1,639,2,9721,1,,994,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14375_RV_WU0972-Matunda_OUTN_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635679,EXCCG-1,639,2,19040,0,,2025,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2025 19040,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635871,EXCCG-1,639,2,50,0,,2015,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2015 50,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632766,EXCCG-1,639,2,9034,4,,994,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13551_RV_WU0903-Ziwa_Tarakwa_OUTN_MGF-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632540,EXCCG-1,639,2,9925,5,,892,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 9925,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634473,EXCCG-1,639,2,14771,1,,5092,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14190_WN_WL1477-Kitambwega_OUTL-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488093,EXCCG-1,639,2,13271,1,,4103,,,,,,GSM,13667_NE_NM1327,13667_NE_NM13271,13667_NE_NM1327-Rongai_Magadi_Rd_OUTN_MGF,13667_NE_NM1327-Rongai_Magadi_Rd_OUTN_MGF,13667,36.7480392,-1.396217482,28.01,K80010292_900_06V,,,,28.01,190,0,36.7480392,-1.396217482, ,13667_NE_NM1327-Rongai_Magadi_Rd_OUTN-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635044,EXCCG-1,639,2,14201,1,,2004,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 14201,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-652169,EXCCG-1,639,2,3951,1,,2074,,,,,,GSM,13984_NE_EC0395,13984_NE_EC03951,13984_NE_EC0395-Kabaa_OUTH_MGF,13984_NE_EC0395-Kabaa_OUTH_MGF,13984,37.44466667,-1.236805556,58.5,K80010310_900_04V,,,,58.5,188,0,37.44466667,-1.236805556, ,13984_NE_EC0395-Kabaa_OUTH-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634106,EXCCG-1,639,2,6656,6,,5099,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16362_WN_WN0665-Homalime_Market_OUTL-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632616,EXCCG-1,639,2,19194,4,,892,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 19194,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635511,EXCCG-1,639,2,14632,2,,2019,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13458_NE_EL1463-Rea_Vipingo_Kibwezi_OUTE_MGF-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632321,EXCCG-1,639,2,14885,5,,895,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14064_WN_WL1488-IsaariHill_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635176,EXCCG-1,639,2,15072,2,,2014,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2014 15072,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-655769,EXCCG-1,639,2,11180,0,,2121,,,,,,GSM,13159_CO_EL1118,13159_CO_EL11180,13159_CO_EL1118,13159_CO_EL1118,13159,39.69171194,-4.028198843,30,K739634_900_06F,,,,30,20,0,39.69171194,-4.028198843, ,13159_CO_EL1118-FRERETOWN_OUTB-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635325,EXCCG-1,639,2,11681,1,,4120,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13883_CO_EL1168-Radio_Mangelete_OUTB-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634196,EXCCG-1,639,2,395,5,,5099,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12894_WN_WN0039-Kanyamfwa_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636257,EXCCG-1,639,2,17316,6,,5089,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,17821_RV_WU1731-Kiborokwa_OUTD-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633865,EXCCG-1,639,2,6194,4,,5084,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15556_WN_WN0619-Kapkechui-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636117,EXCCG-1,639,2,11414,4,,2014,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13764_NE_EL1141-OLdonyo_Odawa_OUTE_MGF-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634774,EXCCG-1,639,2,5794,4,,5155,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15550_WN_WN0579-Marera-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635099,EXCCG-1,639,2,13111,1,,2014,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2014 13111,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635338,EXCCG-1,639,2,12200,0,,4120,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14998_CO_EL1220-Ngomano_OUTB-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632794,EXCCG-1,639,2,10694,4,,994,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15079_RV_WU1069-Mogoon_OUTN_MGF-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632116,EXCCG-1,639,2,3854,4,,2074,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2074 2401,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632622,EXCCG-1,639,2,9945,5,,892,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 9945,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-652173,EXCCG-1,639,2,3684,4,,2166,,,,,,GSM,14076_MK_EC0368,14076_MK_EC03684,14076_MK_EC0368,14076_MK_EC0368,14076,37.33386111,-1.096638889,,K80010504_1800_00V,,,,30.61,40,0,37.33386111,-1.096638889, ,14076_MK_EC0368-Ngoliba_OUTB-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658313,EXCCG-1,639,2,12472,2,,2127,,,,,,GSM,16659_CO_EL1247,16659_CO_EL12472,16659_CO_EL1247-Dzinzi_OUTB,16659_CO_EL1247-Dzinzi_OUTB,16659,39.52891667,-4.045138889,34,K80010698_900Mhz_02V,,,,34,250,0,39.52891667,-4.045138889, ,16659_CO_EL1247-Dzinzi-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634497,EXCCG-1,639,2,13002,2,,5092,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12903_WN_WL1300-Kigonga_OUTL-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634530,EXCCG-1,639,2,17665,5,,5092,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16426_WN_WL1766-Kebaroti_OUTL_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635806,EXCCG-1,639,2,19032,2,,4071,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 4071 19032,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636099,EXCCG-1,639,2,14682,2,,2004,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15743_NE_EL1468-YU_Kibwezi_OUTE_MGF-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635540,EXCCG-1,639,2,7652,2,,2025,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15755_NE_EC0765-KAJIADO_DC_HQ_OUTE_MGF-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632825,EXCCG-1,639,2,8020,0,,2177,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12481_NE_EL0802-Kitui_Kalundu_OUTE_MGF-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658048,EXCCG-1,639,2,15456,6,,2162,,,,,,GSM,15569_CO_EL1545,15569_CO_EL15456,15569_CO_EL1545-Mtepeni_OUTB_MGF,15569_CO_EL1545-Mtepeni_OUTB_MGF,15569,39.73136111,-3.900527778,28.5,K80010698_1800Mhz_04V,,,,30,260,0,39.73136111,-3.900527778, ,15569_CO_EL1545-Mtepeni_OUTB-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632465,EXCCG-1,639,2,10861,1,,9993,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14962_RV_WU1086-Kitale_Lessos_OUTN_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-5004 4890,EXCCG-1,639,2,4890,0,,5004,,,,,,GSM,15151_WN_WN0489,15151_WN_WN04890,15151_WN_WN0489-Kipkaren_Town_OUTL_MGF,15151_WN_WN0489-Kipkaren_Town_OUTL_MGF,15151,34.96294444,0.607444444,33,K80010306_900_02V,,,,33,40,0,34.96294444,0.607444444, ,15151_WN_WN0489-Kipkaren_Town_OUTL-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632543,EXCCG-1,639,2,10381,1,,892,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 10381,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634877,EXCCG-1,639,2,4744,4,,5070,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14950_WN_WN0474-SHABWALI_OUTL-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-234  15551,EXCCG-1,639,2,15551,1,,234,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,002 639 234 15551,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631733,EXCCG-1,639,2,13881,1,,892,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13227_RV_WL1388-Kimulot_OUTN-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658452,EXCCG-1,639,2,4132,2,,2075,,,,,,GSM,14073_NE_EC0413,14073_NE_EC04132,14073_NE_EC0413-Katutu_OUTH_MGF,14073_NE_EC0413-Katutu_OUTH_MGF,14073,37.818668,-1.190726,40,K80010306_900_02V,,,,40,288,0,37.818668,-1.190726, ,14073_NE_EC0413-Katutu_OUTH-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633054,EXCCG-1,639,2,2501,1,,5125,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14046_WN_WN0250-Sega_OUTL-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634873,EXCCG-1,639,2,3954,4,,2074,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2074 3954,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634526,EXCCG-1,639,2,2162,2,,5071,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14309_WN_WN0216-Mukulusi_OUTL-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632599,EXCCG-1,639,2,18961,1,,892,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 18961,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658380,EXCCG-1,639,2,11362,2,,5046,,,,,,GSM,15419_RV_WU1136,15419_RV_WU11362,15419_RV_WU1136,15419_RV_WU1136,15419,35.15273889,0.694438889,,H-AQU4518R24_943_04RV,,,,42.85,200,1,35.15273889,0.694438889, ,15419_RV_WU1136-Essar_Nangili_OUTL-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632088,EXCCG-1,639,2,9380,0,,2015,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13068_CO_EL0938-Mazerass_Hill_OUTB-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658778,EXCCG-1,639,2,11105,5,,4116,,,,,,GSM,16459_RV_NO1110,16459_RV_NO11105,16459_RV_NO1110-Dorobo_OUTN_MGF,16459_RV_NO1110-Dorobo_OUTN_MGF,16459,36.09311111,-0.773027778,44,K80010826_1800Mhz_06V,,,,44,140,0,36.09311111,-0.773027778, ,16459_RV_NO1110-Dorobo_OUTN-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631693,EXCCG-1,639,2,8256,6,,2036,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12592_NE_EL0825-Mutitu_OUTH-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632770,EXCCG-1,639,2,11286,6,,994,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,17212_RV_WU1128-Mois_Bridge_Machine_OUTN-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-652164,EXCCG-1,639,2,1901,1,,2074,,,,,,GSM,12640_MK_EC0190,12640_MK_EC01901,12640_MK_EC0190-Kithimani_OUTH_MGF,12640_MK_EC0190-Kithimani_OUTH_MGF,12640,37.4469424,-1.185958328,30.5,K80010306V01_866MHz_05V,,,,30.5,180,0,37.4469424,-1.185958328, ,12640_MK_EC0190-Kithimani_OUTH-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632184,EXCCG-1,639,2,16485,5,,895,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16149_WN_WL1648-Nyakoe_OUTL_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635911,EXCCG-1,639,2,12195,5,,5115,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16327_RV_WU1219-Essar_Kapenguria_OUTD_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635035,EXCCG-1,639,2,10640,0,,2004,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 10640,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658244,EXCCG-1,639,2,15225,5,,2124,,,,,,GSM,15472_CO_EL1522,15472_CO_EL15225,15472_CO_EL1522-Airtel_Nyali_Beach_OUTB_MGF,15472_CO_EL1522-Airtel_Nyali_Beach_OUTB_MGF,15472,39.70058333,-4.057472222,35,K80010504_1800_02V,,,,35,170,0,39.70058333,-4.057472222, ,15472_CO_EL1522-Airtel_Nyali_Beach_OUTB-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635328,EXCCG-1,639,2,11690,0,,2019,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13975_NE_EL1169-Mbui_Nzau_OUTE_MGF_HUB-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488130,EXCCG-1,639,2,11185,5,,2121,,,,,,GSM,13159_CO_EL1118,13159_CO_EL11185,13159_CO_EL1118,13159_CO_EL1118,13159,39.69171194,-4.028198843,30,DXX-1710-2200_4PORT_iRET_1800_06V,,,,30,140,0,39.69171194,-4.028198843, ,13159_CO_EL1118-FRERETOWN_OUTB-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488176,EXCCG-1,639,2,9140,0,,2121,,,,,,GSM,13060_CO_EL0914,13060_CO_EL09140,13060_CO_EL0914,13060_CO_EL0914,13060,39.68310065,-4.021810549,,K739634_900_06F,,,,26,20,0,39.68310065,-4.021810549, ,13060_CO_EL0914-KAKUJO_OUTB-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633216,EXCCG-1,639,2,505,5,,5105,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12911_WN_WN0050-Kipasi_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634994,EXCCG-1,639,2,13062,2,,2004,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14833_CO_EL1306-MTO_NDIA_OUTB-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634969,EXCCG-1,639,2,15436,6,,2004,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15558_CO_EL1543-Kakanju_Kilifi_OUTB-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632980,EXCCG-1,639,2,9952,2,,12110,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 12110 9952,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635388,EXCCG-1,639,2,17204,4,,2019,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16990_CO_EL1720-Kathekani_OUTB-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632843,EXCCG-1,639,2,19655,5,,12100,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 12100 19655,,,,,,
